id_origin,id_destination,journeys,people
col_0_68_305_santiblanko,col_0_68_362_santiblanko,5,5
col_0_68_305_santiblanko,col_0_68_374_santiblanko,1,1
col_0_68_305_santiblanko,col_0_68_383_santiblanko,5,5
col_0_68_305_santiblanko,col_0_68_386_santiblanko,6,6
col_0_68_305_santiblanko,col_0_15_387_santiblanko,4,4
col_0_68_305_santiblanko,col_0_68_392_santiblanko,6,6
col_0_68_305_santiblanko,col_0_68_397_santiblanko,3,3
col_0_68_305_santiblanko,col_0_68_420_santiblanko,4,4
col_0_68_305_santiblanko,col_0_68_437_santiblanko,1,1
col_0_68_305_santiblanko,col_0_15_440_santiblanko,2,2
col_0_68_305_santiblanko,col_0_68_443_santiblanko,5,5
col_0_68_305_santiblanko,col_0_15_463_santiblanko,4,4
col_0_68_305_santiblanko,col_0_15_471_santiblanko,2,2
col_0_68_305_santiblanko,col_0_68_475_santiblanko,4,4
col_0_68_305_santiblanko,col_0_15_500_santiblanko,4,4
col_0_68_305_santiblanko,col_0_15_517_santiblanko,6,6
col_0_68_305_santiblanko,col_0_15_537_santiblanko,3,3
col_0_68_305_santiblanko,col_0_25_569_santiblanko,2,2
col_0_68_305_santiblanko,col_0_25_571_santiblanko,5,5
col_0_68_305_santiblanko,col_0_25_609_santiblanko,4,4
col_0_68_305_santiblanko,col_0_25_642_santiblanko,5,5
col_0_68_305_santiblanko,col_0_25_683_santiblanko,3,3
col_0_68_305_santiblanko,col_0_25_711_santiblanko,6,6
col_0_68_305_santiblanko,col_0_11_726_santiblanko,6,6
col_0_05_308_santiblanko,col_0_05_222_santiblanko,6,6
col_0_05_308_santiblanko,col_0_05_282_santiblanko,4,4
col_0_05_308_santiblanko,col_0_05_308_santiblanko,49,47
col_0_05_308_santiblanko,col_0_05_331_santiblanko,6,6
col_0_05_308_santiblanko,col_0_05_337_santiblanko,5,5
col_0_05_308_santiblanko,col_0_05_372_santiblanko,7,7
col_0_05_308_santiblanko,col_0_05_373_santiblanko,3,3
col_0_05_308_santiblanko,col_0_05_381_santiblanko,16,15
col_0_05_308_santiblanko,col_0_05_414_santiblanko,8,8
col_0_05_308_santiblanko,col_0_05_445_santiblanko,5,5
col_0_05_310_santiblanko,col_0_05_227_santiblanko,1,1
col_0_05_310_santiblanko,col_0_05_239_santiblanko,6,6
col_0_05_310_santiblanko,col_0_05_257_santiblanko,5,5
col_0_05_310_santiblanko,col_0_68_261_santiblanko,5,5
col_0_05_310_santiblanko,col_0_68_262_santiblanko,2,2
col_0_05_310_santiblanko,col_0_05_286_santiblanko,7,7
col_0_05_310_santiblanko,col_0_05_304_santiblanko,9,9
col_0_05_310_santiblanko,col_0_05_310_santiblanko,47,45
col_0_05_310_santiblanko,col_0_68_313_santiblanko,7,7
col_0_05_310_santiblanko,col_0_05_334_santiblanko,7,7
col_0_05_310_santiblanko,col_0_05_345_santiblanko,5,5
col_0_05_310_santiblanko,col_0_05_350_santiblanko,3,3
col_0_05_310_santiblanko,col_0_05_355_santiblanko,4,4
col_0_05_310_santiblanko,col_0_05_381_santiblanko,9,9
col_0_05_310_santiblanko,col_0_15_405_santiblanko,6,6
col_0_05_310_santiblanko,col_0_05_414_santiblanko,6,6
col_0_68_313_santiblanko,col_0_47_9_santiblanko,4,4
col_0_68_313_santiblanko,col_0_08_13_santiblanko,5,5
col_0_68_313_santiblanko,col_0_47_14_santiblanko,5,5
col_0_68_313_santiblanko,col_0_20_25_santiblanko,2,2
col_0_68_313_santiblanko,col_0_20_62_santiblanko,3,3
col_0_68_313_santiblanko,col_0_20_78_santiblanko,2,2
col_0_68_313_santiblanko,col_0_47_81_santiblanko,4,4
col_0_68_313_santiblanko,col_0_20_82_santiblanko,3,3
col_0_68_313_santiblanko,col_0_20_85_santiblanko,5,5
col_0_68_313_santiblanko,col_0_70_89_santiblanko,5,5
col_0_68_313_santiblanko,col_0_20_95_santiblanko,3,3
col_0_68_313_santiblanko,col_0_20_137_santiblanko,5,5
col_0_68_313_santiblanko,col_0_20_139_santiblanko,1,1
col_0_68_313_santiblanko,col_0_20_152_santiblanko,3,3
col_0_68_313_santiblanko,col_0_20_161_santiblanko,1,1
col_0_68_313_santiblanko,col_0_20_173_santiblanko,5,5
col_0_68_313_santiblanko,col_0_20_191_santiblanko,3,3
col_0_68_313_santiblanko,col_0_54_194_santiblanko,5,5
col_0_68_313_santiblanko,col_0_23_197_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_198_santiblanko,5,5
col_0_68_313_santiblanko,col_0_68_201_santiblanko,4,4
col_0_68_313_santiblanko,col_0_20_203_santiblanko,4,4
col_0_68_313_santiblanko,col_0_05_205_santiblanko,5,5
col_0_68_313_santiblanko,col_0_20_207_santiblanko,2,2
col_0_68_313_santiblanko,col_0_54_217_santiblanko,6,6
col_0_68_313_santiblanko,col_0_54_218_santiblanko,1,1
col_0_68_313_santiblanko,col_0_54_220_santiblanko,4,4
col_0_68_313_santiblanko,col_0_54_221_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_225_santiblanko,1,1
col_0_68_313_santiblanko,col_0_68_228_santiblanko,2,2
col_0_68_313_santiblanko,col_0_54_229_santiblanko,4,4
col_0_68_313_santiblanko,col_0_13_236_santiblanko,4,4
col_0_68_313_santiblanko,col_0_68_248_santiblanko,2,2
col_0_68_313_santiblanko,col_0_54_253_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_255_santiblanko,3,3
col_0_68_313_santiblanko,col_0_68_256_santiblanko,8,8
col_0_68_313_santiblanko,col_0_68_258_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_261_santiblanko,5,5
col_0_68_313_santiblanko,col_0_68_262_santiblanko,11,10
col_0_68_313_santiblanko,col_0_68_267_santiblanko,7,7
col_0_68_313_santiblanko,col_0_68_268_santiblanko,7,7
col_0_68_313_santiblanko,col_0_68_270_santiblanko,4,4
col_0_68_313_santiblanko,col_0_68_289_santiblanko,2,2
col_0_68_313_santiblanko,col_0_68_299_santiblanko,3,3
col_0_68_313_santiblanko,col_0_05_304_santiblanko,7,7
col_0_68_313_santiblanko,col_0_68_305_santiblanko,3,3
col_0_68_313_santiblanko,col_0_05_310_santiblanko,3,3
col_0_68_313_santiblanko,col_0_68_313_santiblanko,140,130
col_0_68_313_santiblanko,col_0_05_317_santiblanko,7,7
col_0_68_313_santiblanko,col_0_68_333_santiblanko,7,7
col_0_68_313_santiblanko,col_0_05_334_santiblanko,3,3
col_0_68_313_santiblanko,col_0_05_341_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_350_santiblanko,2,2
col_0_68_313_santiblanko,col_0_68_351_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_352_santiblanko,7,7
col_0_68_313_santiblanko,col_0_05_355_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_359_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_367_santiblanko,4,4
col_0_68_313_santiblanko,col_0_05_369_santiblanko,5,5
col_0_68_313_santiblanko,col_0_15_370_santiblanko,2,2
col_0_68_313_santiblanko,col_0_05_371_santiblanko,4,4
col_0_68_313_santiblanko,col_0_05_372_santiblanko,4,4
col_0_68_313_santiblanko,col_0_05_381_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_392_santiblanko,1,1
col_0_68_313_santiblanko,col_0_68_403_santiblanko,9,9
col_0_68_313_santiblanko,col_0_15_405_santiblanko,9,9
col_0_68_313_santiblanko,col_0_05_407_santiblanko,4,4
col_0_68_313_santiblanko,col_0_05_409_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_414_santiblanko,6,6
col_0_68_313_santiblanko,col_0_05_415_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_424_santiblanko,3,3
col_0_68_313_santiblanko,col_0_05_425_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_433_santiblanko,4,4
col_0_68_313_santiblanko,col_0_68_434_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_438_santiblanko,5,5
col_0_68_313_santiblanko,col_0_05_452_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_458_santiblanko,3,3
col_0_68_313_santiblanko,col_0_68_460_santiblanko,4,4
col_0_68_313_santiblanko,col_0_15_471_santiblanko,6,6
col_0_68_313_santiblanko,col_0_68_475_santiblanko,6,6
col_0_68_313_santiblanko,col_0_25_503_santiblanko,6,6
col_0_68_313_santiblanko,col_0_25_556_santiblanko,1,1
col_0_68_313_santiblanko,col_0_17_580_santiblanko,2,2
col_0_68_313_santiblanko,col_0_25_585_santiblanko,3,3
col_0_68_313_santiblanko,col_0_25_609_santiblanko,6,6
col_0_68_313_santiblanko,col_0_73_612_santiblanko,1,1
col_0_68_313_santiblanko,col_0_73_613_santiblanko,1,1
col_0_68_313_santiblanko,col_0_25_634_santiblanko,6,6
col_0_68_313_santiblanko,col_0_25_642_santiblanko,5,5
col_0_68_313_santiblanko,col_0_17_643_santiblanko,5,5
col_0_68_313_santiblanko,col_0_73_655_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_663_santiblanko,4,4
col_0_68_313_santiblanko,col_0_17_674_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_680_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_681_santiblanko,1,1
col_0_68_313_santiblanko,col_0_25_687_santiblanko,2,2
col_0_68_313_santiblanko,col_0_73_701_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_702_santiblanko,4,4
col_0_68_313_santiblanko,col_0_25_709_santiblanko,2,2
col_0_68_313_santiblanko,col_0_25_716_santiblanko,5,5
col_0_68_313_santiblanko,col_0_11_726_santiblanko,13,12
col_0_68_313_santiblanko,col_0_76_728_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_736_santiblanko,3,3
col_0_68_313_santiblanko,col_0_73_753_santiblanko,3,3
col_0_68_313_santiblanko,col_0_73_759_santiblanko,5,5
col_0_68_313_santiblanko,col_0_73_773_santiblanko,5,5
col_0_68_313_santiblanko,col_0_63_776_santiblanko,5,5
col_0_68_313_santiblanko,col_0_63_786_santiblanko,3,3
col_0_68_313_santiblanko,col_0_73_789_santiblanko,5,5
col_0_68_313_santiblanko,col_0_25_798_santiblanko,5,5
col_0_68_313_santiblanko,col_0_50_802_santiblanko,3,3
col_0_68_313_santiblanko,col_0_25_812_santiblanko,5,5
col_0_68_313_santiblanko,col_0_73_834_santiblanko,6,6
col_0_68_313_santiblanko,col_0_76_842_santiblanko,2,2
col_0_68_313_santiblanko,col_0_41_901_santiblanko,3,3
col_0_68_313_santiblanko,col_0_44_1088_santiblanko,3,3
col_0_68_313_santiblanko,col_0_47_1091_santiblanko,5,5
col_0_68_313_santiblanko,col_0_70_1109_santiblanko,3,3
col_0_68_314_santiblanko,col_0_68_248_santiblanko,5,5
col_0_68_314_santiblanko,col_0_68_256_santiblanko,6,6
col_0_68_314_santiblanko,col_0_68_261_santiblanko,10,10
col_0_68_314_santiblanko,col_0_68_262_santiblanko,4,4
col_0_68_314_santiblanko,col_0_68_268_santiblanko,8,8
col_0_68_314_santiblanko,col_0_68_270_santiblanko,7,7
col_0_68_314_santiblanko,col_0_68_284_santiblanko,3,3
col_0_68_314_santiblanko,col_0_68_295_santiblanko,5,5
col_0_68_314_santiblanko,col_0_68_305_santiblanko,5,5
col_0_68_314_santiblanko,col_0_68_314_santiblanko,37,37
col_0_68_314_santiblanko,col_0_68_321_santiblanko,6,6
col_0_68_314_santiblanko,col_0_68_328_santiblanko,9,9
col_0_68_314_santiblanko,col_0_68_333_santiblanko,11,10
col_0_68_314_santiblanko,col_0_68_335_santiblanko,6,6
col_0_68_314_santiblanko,col_0_68_349_santiblanko,6,6
col_0_68_314_santiblanko,col_0_68_353_santiblanko,4,4
col_0_68_314_santiblanko,col_0_68_362_santiblanko,4,4
col_0_68_314_santiblanko,col_0_68_374_santiblanko,3,3
col_0_68_314_santiblanko,col_0_68_443_santiblanko,4,4
col_0_68_314_santiblanko,col_0_11_726_santiblanko,4,4
col_0_68_316_santiblanko,col_0_68_268_santiblanko,4,4
col_0_68_316_santiblanko,col_0_68_270_santiblanko,4,4
col_0_68_316_santiblanko,col_0_68_283_santiblanko,1,1
col_0_68_316_santiblanko,col_0_68_316_santiblanko,32,31
col_0_68_316_santiblanko,col_0_68_322_santiblanko,4,4
col_0_68_316_santiblanko,col_0_68_326_santiblanko,4,4
col_0_68_316_santiblanko,col_0_68_340_santiblanko,4,4
col_0_68_316_santiblanko,col_0_15_363_santiblanko,2,2
col_0_68_316_santiblanko,col_0_15_370_santiblanko,5,5
col_0_68_316_santiblanko,col_0_15_464_santiblanko,1,1
col_0_05_317_santiblanko,col_0_20_56_santiblanko,2,2
col_0_05_317_santiblanko,col_0_20_207_santiblanko,6,6
col_0_05_317_santiblanko,col_0_68_228_santiblanko,4,4
col_0_05_317_santiblanko,col_0_05_259_santiblanko,7,7
col_0_05_317_santiblanko,col_0_68_261_santiblanko,8,8
col_0_05_317_santiblanko,col_0_68_262_santiblanko,6,6
col_0_05_317_santiblanko,col_0_05_293_santiblanko,4,4
col_0_05_317_santiblanko,col_0_68_299_santiblanko,4,4
col_0_05_317_santiblanko,col_0_05_304_santiblanko,3,3
col_0_05_317_santiblanko,col_0_68_313_santiblanko,5,5
col_0_05_317_santiblanko,col_0_05_317_santiblanko,111,107
col_0_05_317_santiblanko,col_0_05_334_santiblanko,6,6
col_0_05_317_santiblanko,col_0_05_341_santiblanko,6,6
col_0_05_317_santiblanko,col_0_05_355_santiblanko,4,4
col_0_05_317_santiblanko,col_0_05_367_santiblanko,6,6
col_0_05_317_santiblanko,col_0_05_372_santiblanko,8,8
col_0_05_317_santiblanko,col_0_05_381_santiblanko,12,11
col_0_05_317_santiblanko,col_0_15_405_santiblanko,9,9
col_0_05_317_santiblanko,col_0_25_503_santiblanko,4,4
col_0_15_319_santiblanko,col_0_15_302_santiblanko,6,6
col_0_15_319_santiblanko,col_0_15_319_santiblanko,43,43
col_0_15_319_santiblanko,col_0_15_356_santiblanko,5,5
col_0_15_319_santiblanko,col_0_15_370_santiblanko,2,2
col_0_15_319_santiblanko,col_0_25_703_santiblanko,4,4
col_0_68_321_santiblanko,col_0_13_236_santiblanko,3,3
col_0_68_321_santiblanko,col_0_68_256_santiblanko,5,5
col_0_68_321_santiblanko,col_0_68_258_santiblanko,2,2
col_0_68_321_santiblanko,col_0_68_261_santiblanko,10,10
col_0_68_321_santiblanko,col_0_68_268_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_269_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_270_santiblanko,7,7
col_0_68_321_santiblanko,col_0_68_273_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_284_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_289_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_295_santiblanko,4,4
col_0_68_321_santiblanko,col_0_68_305_santiblanko,5,5
col_0_68_321_santiblanko,col_0_68_314_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_321_santiblanko,30,29
col_0_68_321_santiblanko,col_0_68_328_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_333_santiblanko,9,9
col_0_68_321_santiblanko,col_0_68_353_santiblanko,6,6
col_0_68_321_santiblanko,col_0_68_362_santiblanko,5,5
col_0_68_321_santiblanko,col_0_68_374_santiblanko,4,4
col_0_68_321_santiblanko,col_0_68_392_santiblanko,1,1
col_0_68_321_santiblanko,col_0_68_420_santiblanko,2,2
col_0_68_321_santiblanko,col_0_68_454_santiblanko,1,1
col_0_68_321_santiblanko,col_0_15_463_santiblanko,6,6
col_0_68_321_santiblanko,col_0_15_471_santiblanko,3,3
col_0_68_321_santiblanko,col_0_68_475_santiblanko,2,2
col_0_68_321_santiblanko,col_0_15_486_santiblanko,1,1
col_0_68_321_santiblanko,col_0_15_506_santiblanko,1,1
col_0_68_321_santiblanko,col_0_15_532_santiblanko,1,1
col_0_68_321_santiblanko,col_0_15_537_santiblanko,2,2
col_0_68_321_santiblanko,col_0_25_571_santiblanko,1,1
col_0_68_321_santiblanko,col_0_85_598_santiblanko,1,1
col_0_68_321_santiblanko,col_0_11_726_santiblanko,6,6
col_0_68_322_santiblanko,col_0_54_183_santiblanko,4,4
col_0_68_322_santiblanko,col_0_54_244_santiblanko,1,1
col_0_68_322_santiblanko,col_0_68_261_santiblanko,6,6
col_0_68_322_santiblanko,col_0_68_268_santiblanko,7,7
col_0_68_322_santiblanko,col_0_68_270_santiblanko,6,6
col_0_68_322_santiblanko,col_0_68_273_santiblanko,3,3
col_0_68_322_santiblanko,col_0_68_283_santiblanko,7,7
col_0_68_322_santiblanko,col_0_68_290_santiblanko,3,3
col_0_68_322_santiblanko,col_0_15_302_santiblanko,5,5
col_0_68_322_santiblanko,col_0_68_305_santiblanko,3,3
col_0_68_322_santiblanko,col_0_68_316_santiblanko,6,6
col_0_68_322_santiblanko,col_0_68_322_santiblanko,43,40
col_0_68_322_santiblanko,col_0_68_326_santiblanko,9,9
col_0_68_322_santiblanko,col_0_68_340_santiblanko,4,4
col_0_68_322_santiblanko,col_0_15_356_santiblanko,4,4
col_0_68_322_santiblanko,col_0_15_370_santiblanko,4,4
col_0_68_322_santiblanko,col_0_15_387_santiblanko,1,1
col_0_68_322_santiblanko,col_0_15_464_santiblanko,4,4
col_0_68_322_santiblanko,col_0_25_690_santiblanko,1,1
col_0_68_322_santiblanko,col_0_11_726_santiblanko,4,4
col_0_81_324_santiblanko,col_0_81_272_santiblanko,5,5
col_0_81_325_santiblanko,col_0_54_217_santiblanko,5,5
col_0_81_325_santiblanko,col_0_54_241_santiblanko,2,2
col_0_81_325_santiblanko,col_0_81_272_santiblanko,3,3
col_0_81_325_santiblanko,col_0_81_275_santiblanko,5,5
col_0_81_325_santiblanko,col_0_81_300_santiblanko,7,7
col_0_81_325_santiblanko,col_0_81_325_santiblanko,133,132
col_0_81_325_santiblanko,col_0_85_406_santiblanko,3,3
col_0_81_325_santiblanko,col_0_85_453_santiblanko,3,3
col_0_81_325_santiblanko,col_0_85_493_santiblanko,1,1
col_0_81_325_santiblanko,col_0_15_511_santiblanko,2,2
col_0_81_325_santiblanko,col_0_85_555_santiblanko,8,8
col_0_81_325_santiblanko,col_0_85_598_santiblanko,1,1
col_0_81_325_santiblanko,col_0_85_682_santiblanko,4,4
col_0_81_325_santiblanko,col_0_50_819_santiblanko,5,5
col_0_81_325_santiblanko,col_0_76_882_santiblanko,2,2
col_0_68_326_santiblanko,col_0_54_134_santiblanko,3,3
col_0_68_326_santiblanko,col_0_54_183_santiblanko,6,6
col_0_68_326_santiblanko,col_0_54_229_santiblanko,3,3
col_0_68_326_santiblanko,col_0_54_244_santiblanko,2,2
col_0_68_326_santiblanko,col_0_68_261_santiblanko,4,4
col_0_68_326_santiblanko,col_0_68_268_santiblanko,2,2
col_0_68_326_santiblanko,col_0_68_270_santiblanko,3,3
col_0_68_326_santiblanko,col_0_68_283_santiblanko,2,2
col_0_68_326_santiblanko,col_0_68_290_santiblanko,7,7
col_0_68_326_santiblanko,col_0_15_302_santiblanko,6,6
col_0_68_326_santiblanko,col_0_68_305_santiblanko,5,5
col_0_68_326_santiblanko,col_0_68_316_santiblanko,4,4
col_0_68_326_santiblanko,col_0_68_322_santiblanko,4,4
col_0_68_326_santiblanko,col_0_68_326_santiblanko,20,19
col_0_68_326_santiblanko,col_0_68_333_santiblanko,7,7
col_0_68_326_santiblanko,col_0_68_335_santiblanko,3,3
col_0_68_326_santiblanko,col_0_68_340_santiblanko,2,2
col_0_68_326_santiblanko,col_0_68_349_santiblanko,5,5
col_0_68_326_santiblanko,col_0_15_356_santiblanko,4,4
col_0_68_326_santiblanko,col_0_15_370_santiblanko,3,3
col_0_68_326_santiblanko,col_0_68_386_santiblanko,1,1
col_0_68_326_santiblanko,col_0_15_387_santiblanko,2,2
col_0_68_326_santiblanko,col_0_15_449_santiblanko,5,5
col_0_68_326_santiblanko,col_0_15_464_santiblanko,5,5
col_0_68_326_santiblanko,col_0_15_501_santiblanko,6,6
col_0_68_326_santiblanko,col_0_15_502_santiblanko,3,3
col_0_68_326_santiblanko,col_0_15_511_santiblanko,1,1
col_0_68_326_santiblanko,col_0_15_537_santiblanko,1,1
col_0_68_326_santiblanko,col_0_11_726_santiblanko,2,2
col_0_05_327_santiblanko,col_0_05_259_santiblanko,3,3
col_0_05_327_santiblanko,col_0_05_298_santiblanko,8,8
col_0_05_327_santiblanko,col_0_05_327_santiblanko,44,43
col_0_05_327_santiblanko,col_0_05_344_santiblanko,3,3
col_0_05_327_santiblanko,col_0_05_345_santiblanko,2,2
col_0_05_327_santiblanko,col_0_05_355_santiblanko,9,9
col_0_05_327_santiblanko,col_0_05_357_santiblanko,5,5
col_0_05_327_santiblanko,col_0_05_368_santiblanko,6,6
col_0_05_327_santiblanko,col_0_05_371_santiblanko,9,9
col_0_05_327_santiblanko,col_0_05_372_santiblanko,13,13
col_0_05_327_santiblanko,col_0_05_381_santiblanko,13,13
col_0_05_327_santiblanko,col_0_05_394_santiblanko,9,9
col_0_05_327_santiblanko,col_0_05_407_santiblanko,6,6
col_0_05_327_santiblanko,col_0_05_412_santiblanko,7,7
col_0_05_327_santiblanko,col_0_05_414_santiblanko,9,9
col_0_05_327_santiblanko,col_0_05_415_santiblanko,7,7
col_0_05_327_santiblanko,col_0_05_424_santiblanko,3,3
col_0_05_327_santiblanko,col_0_05_433_santiblanko,5,5
col_0_68_328_santiblanko,col_0_47_14_santiblanko,2,2
col_0_68_328_santiblanko,col_0_47_81_santiblanko,5,5
col_0_68_328_santiblanko,col_0_54_183_santiblanko,4,4
col_0_68_328_santiblanko,col_0_20_207_santiblanko,1,1
col_0_68_328_santiblanko,col_0_54_217_santiblanko,4,4
col_0_68_328_santiblanko,col_0_54_218_santiblanko,4,4
col_0_68_328_santiblanko,col_0_54_220_santiblanko,1,1
col_0_68_328_santiblanko,col_0_68_228_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_248_santiblanko,4,4
col_0_68_328_santiblanko,col_0_54_253_santiblanko,1,1
col_0_68_328_santiblanko,col_0_68_256_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_258_santiblanko,1,1
col_0_68_328_santiblanko,col_0_68_261_santiblanko,8,8
col_0_68_328_santiblanko,col_0_68_267_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_268_santiblanko,8,8
col_0_68_328_santiblanko,col_0_68_269_santiblanko,2,2
col_0_68_328_santiblanko,col_0_68_270_santiblanko,8,8
col_0_68_328_santiblanko,col_0_68_273_santiblanko,5,5
col_0_68_328_santiblanko,col_0_68_284_santiblanko,7,7
col_0_68_328_santiblanko,col_0_68_289_santiblanko,3,3
col_0_68_328_santiblanko,col_0_68_295_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_297_santiblanko,6,6
col_0_68_328_santiblanko,col_0_68_305_santiblanko,11,11
col_0_68_328_santiblanko,col_0_68_314_santiblanko,5,5
col_0_68_328_santiblanko,col_0_68_321_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_328_santiblanko,64,59
col_0_68_328_santiblanko,col_0_68_333_santiblanko,14,13
col_0_68_328_santiblanko,col_0_68_335_santiblanko,6,6
col_0_68_328_santiblanko,col_0_68_349_santiblanko,3,3
col_0_68_328_santiblanko,col_0_68_351_santiblanko,2,2
col_0_68_328_santiblanko,col_0_68_353_santiblanko,4,4
col_0_68_328_santiblanko,col_0_68_362_santiblanko,8,8
col_0_68_328_santiblanko,col_0_68_374_santiblanko,6,6
col_0_68_328_santiblanko,col_0_68_386_santiblanko,5,5
col_0_68_328_santiblanko,col_0_68_392_santiblanko,5,5
col_0_68_328_santiblanko,col_0_68_397_santiblanko,6,6
col_0_68_328_santiblanko,col_0_68_420_santiblanko,1,1
col_0_68_328_santiblanko,col_0_68_443_santiblanko,3,3
col_0_68_328_santiblanko,col_0_15_471_santiblanko,4,4
col_0_68_328_santiblanko,col_0_15_506_santiblanko,5,5
col_0_68_328_santiblanko,col_0_15_517_santiblanko,2,2
col_0_68_328_santiblanko,col_0_15_537_santiblanko,5,5
col_0_68_328_santiblanko,col_0_25_571_santiblanko,1,1
col_0_68_328_santiblanko,col_0_25_609_santiblanko,4,4
